Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOB8083,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,88.660,,-10655.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F057910001,
20260518,XOB8083,F,COMEX,SIL,Sep 26 ,,,,20260513,B,1,90.185,,-12180.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260513F052802001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,2,4570.70,,-1500.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054355001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4572.40,,-240.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054348001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4573.50,,90.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054346001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,2,4574.20,,600.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054354001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4574.70,,450.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054345001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,2,4578.70,,3300.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054353001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4579.90,,2010.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054356001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4579.90,,2010.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054357001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4581.10,,2370.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054349001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4581.10,,2370.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054350001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4581.60,,2520.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054351001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4581.60,,2520.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054352001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4592.50,,5790.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054344001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260518,S,1,4600.10,,8070.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054317001,
20260518,XOB8083,F,TFEX,GO,Jun 26 ,,,,20260514,S,1,4715.10,,42570.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260514F058177001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,11,77.45,,37620.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055927001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,6,77.71,,25200.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055936001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,4,77.71,,16800.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055938001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,2,77.71,,8400.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055940001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,9,77.72,,38070.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055939001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260515,S,1,77.74,,4290.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260515F055937001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,9,84.92,,232470.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058253001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,84.92,,25830.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058254001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,84.92,,25830.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058255001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,6,84.95,,155520.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058256001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,5,84.95,,129600.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058257001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,85.03,,26160.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058252001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,9,85.10,,237330.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058258001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,2,85.10,,52740.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058259001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,85.91,,28800.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058230001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,3,85.91,,86400.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058231001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,85.94,,28890.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058232001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,87.84,,34590.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058196001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,2,87.84,,69180.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058197001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,87.84,,34590.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058198001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,87.84,,34590.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058199001,
