9816,100,-0.380,1111,IUK26-IUM26,S,26-May-2026,05:51:25,-0.37,SGX,XOF8016,XOF8016,IUK26-IUM26
9816,100,104.360,1111,IUK26,B,26-May-2026,05:51:25,104.31,SGX,XOF8016,XOF8016,IUK26
9816,100,103.980,1111,IUM26,S,25-Jun-2026,05:51:25,103.93,SGX,XOF8016,XOF8016,IUM26
9000,2,0.0004,1111,KUK26-KUM26,S,18-May-2026,08:28:43,0.0004,SGX,XOB8000,XOB8000,KUK26-KUM26
9000,2,0.6702,1111,KUK26,B,18-May-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUK26
9000,2,0.6706,1111,KUM26,S,15-Jun-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUM26
9000,2,0.0004,1111,KUK26-KUM26,S,18-May-2026,08:28:43,0.0004,SGX,XOB8000,XOB8000,KUK26-KUM26
9000,2,0.6702,1111,KUK26,B,18-May-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUK26
9000,2,0.6706,1111,KUM26,S,15-Jun-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUM26
9000,6,0.0004,1111,KUK26-KUM26,S,18-May-2026,08:28:43,0.0004,SGX,XOB8000,XOB8000,KUK26-KUM26
9000,6,0.6702,1111,KUK26,B,18-May-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUK26
9000,6,0.6706,1111,KUM26,S,15-Jun-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUM26
9000,2,0.0004,1111,KUK26-KUM26,S,18-May-2026,08:28:43,0.0004,SGX,XOB8000,XOB8000,KUK26-KUM26
9000,2,0.6702,1111,KUK26,B,18-May-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUK26
9000,2,0.6706,1111,KUM26,S,15-Jun-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUM26
9000,3,0.0004,1111,KUK26-KUM26,S,18-May-2026,08:28:43,0.0004,SGX,XOB8000,XOB8000,KUK26-KUM26
9000,3,0.6704,1111,KUK26,B,18-May-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUK26
9000,3,0.6708,1111,KUM26,S,15-Jun-2026,08:28:43,0,SGX,XOB8000,XOB8000,KUM26
9816,20,-0.380,1111,IUK26-IUM26,B,26-May-2026,07:55:39,-0.37,SGX,XOF8016,XOF8016,IUK26-IUM26
9816,20,104.300,1111,IUK26,S,26-May-2026,07:55:39,104.31,SGX,XOF8016,XOF8016,IUK26
9816,20,103.920,1111,IUM26,B,25-Jun-2026,07:55:39,103.93,SGX,XOF8016,XOF8016,IUM26
9816,14,-0.380,1111,IUK26-IUM26,B,26-May-2026,07:55:39,-0.37,SGX,XOF8016,XOF8016,IUK26-IUM26
9816,14,104.300,1111,IUK26,S,26-May-2026,07:55:39,104.31,SGX,XOF8016,XOF8016,IUK26
9816,14,103.920,1111,IUM26,B,25-Jun-2026,07:55:39,103.93,SGX,XOF8016,XOF8016,IUM26
9816,6,-0.380,1111,IUK26-IUM26,B,26-May-2026,07:55:39,-0.37,SGX,XOF8016,XOF8016,IUK26-IUM26
