Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4572.30,,270.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054646001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4573.40,,-60.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054648001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4574.00,,-240.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054647001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4574.10,,-270.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054655001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4574.20,,-300.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054650001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4576.20,,-900.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054653001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4576.30,,-930.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054652001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4577.10,,-1170.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054664001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4578.20,,-1500.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054666001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4578.50,,-1590.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054651001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4578.50,,-1590.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054662001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4582.70,,-2850.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054660001,
20260518,XOF8001,F,TFEX,GO,Jun 26 ,,,,20260518,B,1,4582.70,,-2850.00,0.00,,4573.2,THB,,SMCTFEX_IFSC,300.00000,20260518F054661001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,9,88.80,,299430.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059350001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.80,,33270.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059351001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.90,,33570.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059348001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,9,88.91,,302400.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059347001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.92,,33630.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059346001,
20260518,XOF8001,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,88.94,,33690.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F059349001,
20260518,XOF8003,F,COMEX,GD,Aug 26 ,,,,20260518,B,1,4591.60,,20.00,0.00,,4591.8,USD,,SMCTFEX_IFSC,100.00000,20260518F055579001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4558.70,,7.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056013001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4558.90,,9.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056007001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4558.90,,9.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056010001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4558.90,,9.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056027001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4559.30,,13.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056000001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4559.60,,16.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056009001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4559.70,,17.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056016001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4559.80,,18.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056008001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4559.90,,19.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056023001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4560.40,,24.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056017001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4560.60,,26.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056020001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4560.70,,27.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055997001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4560.70,,27.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056024001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4560.70,,27.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056034001,
